0.000000e+00	7.385211e+02	2.040000e+01	5.829632e+02	-4.143048e+02	-2.099863e+01	-3.435288e+02	2.668442e+02	7.411410e+02	7.059595e+02	6.801635e+02	
1.200000e+00	7.352111e+02	2.160000e+01	5.620303e+02	-4.125366e+02	1.973522e+01	-3.425288e+02	2.633913e+02	7.405488e+02	7.055132e+02	6.797347e+02	
2.400000e+00	7.349668e+02	2.280000e+01	5.347471e+02	-4.107683e+02	5.464363e+01	-3.415288e+02	1.742526e+02	7.387749e+02	7.041755e+02	6.784777e+02	
3.600000e+00	7.287051e+02	2.400000e+01	5.236945e+02	-4.090000e+02	4.481616e+01	-3.405288e+02	1.063174e+02	7.358285e+02	7.019500e+02	6.763956e+02	
4.800000e+00	7.188818e+02	2.520000e+01	5.089552e+02	-4.072317e+02	9.942286e+01	-3.395288e+02	5.969953e+01	7.317244e+02	6.988428e+02	6.734935e+02	
6.000000e+00	6.999328e+02	2.640000e+01	4.980345e+02	-4.054635e+02	-0.000000e+00	-3.385288e+02	8.627229e+01	7.264832e+02	6.948624e+02	6.697785e+02	
7.200000e+00	7.055493e+02	2.760000e+01	4.789077e+02	-4.036952e+02	2.791724e+01	-3.375288e+02	7.572902e+01	7.201312e+02	6.900195e+02	6.652599e+02	
8.400000e+00	6.915633e+02	2.880000e+01	4.729534e+02	-4.019269e+02	-5.924485e+01	-3.365288e+02	3.510061e+01	7.126999e+02	6.843275e+02	6.599490e+02	
9.600000e+00	6.818759e+02	3.000000e+01	4.575965e+02	-4.001587e+02	-2.379309e+01	-3.355288e+02	1.253778e+02	7.042262e+02	6.778019e+02	6.538589e+02	
1.080000e+01	6.597922e+02	3.120000e+01	4.312094e+02	-3.983904e+02	-3.816447e+01	-3.345288e+02	5.303530e+01	6.947515e+02	6.704607e+02	6.470049e+02	
1.200000e+01	6.614707e+02	3.240000e+01	4.269112e+02	-3.966221e+02	-3.407796e+00	-3.335288e+02	3.096954e+01	6.843220e+02	6.623241e+02	6.394043e+02	
1.320000e+01	6.516247e+02	3.360000e+01	4.049695e+02	-3.948539e+02	-2.875637e+01	-3.325288e+02	8.508588e+01	6.729877e+02	6.534148e+02	6.310764e+02	
1.440000e+01	6.469505e+02	3.480000e+01	3.886293e+02	-3.930856e+02	-5.766019e+01	-3.315288e+02	4.334961e+01	6.608025e+02	6.437574e+02	6.220424e+02	
