3.349270e+01	7.463565e+01	3.443622e-86	3.443622e-86	
6.471070e+01	5.182889e+01	3.443622e-86	3.443622e-86	
1.105498e+02	-2.486686e+01	3.443622e-86	3.443622e-86	
1.236489e+02	3.332520e+00	3.443622e-86	3.443622e-86	
5.781577e+01	3.647745e+01	3.443622e-86	3.443622e-86	
4.916404e+01	-2.489136e+00	3.443622e-86	3.443622e-86	
7.670022e+01	-0.000000e+00	3.443622e-86	3.443622e-86	
1.176234e+02	-1.230848e+01	3.443622e-86	3.443622e-86	
1.074535e+02	1.110134e+01	3.443622e-86	3.443622e-86	
1.393291e+02	4.078157e+01	3.443622e-86	3.443622e-86	
1.880610e+02	3.629630e+01	3.443622e-86	3.443622e-86	
2.594460e+02	7.413892e+01	3.443622e-86	3.443622e-86	
2.801231e+02	5.428535e+01	3.443622e-86	3.443622e-86	
2.772679e+02	9.971813e+01	3.443622e-86	3.443622e-86	
2.898787e+02	1.462922e+02	3.443622e-86	3.443622e-86	
3.775210e+02	7.143914e+01	3.443622e-86	3.443622e-86	
3.780322e+02	4.384895e+01	3.443622e-86	3.443622e-86	
4.344563e+02	1.061910e+02	3.443622e-86	3.443622e-86	
3.953627e+02	9.775535e+01	3.443622e-86	3.443622e-86	
4.626091e+02	6.678529e+01	3.443622e-86	3.443622e-86	
4.741988e+02	4.179766e+01	3.443622e-86	3.443622e-86	
5.157890e+02	2.147784e+01	3.443622e-86	3.443622e-86	
5.641418e+02	1.649248e+01	3.443622e-86	3.443622e-86	
5.307157e+02	6.583289e+01	3.443622e-86	3.443622e-86	
5.081122e+02	1.781912e+01	3.443622e-86	3.443622e-86	
5.655798e+02	1.068666e+01	3.443622e-86	3.443622e-86	
5.068168e+02	4.756629e+01	3.443622e-86	3.443622e-86	
5.572427e+02	6.631340e+01	3.443622e-86	3.443622e-86	
6.144030e+02	1.044349e+02	3.443622e-86	3.443622e-86	
5.584605e+02	7.045237e+01	3.443622e-86	3.443622e-86	
6.618622e+02	2.350194e+01	3.443622e-86	3.443622e-86	
6.279306e+02	4.090241e+00	3.443622e-86	3.443622e-86	
6.784546e+02	5.349588e+01	3.443622e-86	3.443622e-86	
6.428930e+02	5.008651e+01	3.443622e-86	3.443622e-86	
7.095166e+02	1.708813e+01	3.443622e-86	3.443622e-86	
7.599425e+02	7.750885e+01	3.443622e-86	3.443622e-86	
6.980269e+02	8.042494e+01	3.443622e-86	3.443622e-86	
7.306826e+02	4.170039e+01	3.443622e-86	3.443622e-86	
8.515462e+02	1.249268e+02	3.443622e-86	3.443622e-86	
7.476447e+02	1.299358e+02	3.443622e-86	3.443622e-86	
6.848391e+02	1.145465e+02	3.443622e-86	3.443622e-86	
7.308010e+02	1.817802e+02	3.443622e-86	3.443622e-86	
7.851923e+02	1.363492e+02	3.443622e-86	3.443622e-86	
6.724765e+02	1.483144e+02	3.443622e-86	3.443622e-86	
6.572619e+02	1.351719e+02	3.443622e-86	3.443622e-86	
7.118951e+02	1.919669e+02	3.443622e-86	3.443622e-86	
7.282688e+02	1.902354e+02	3.443622e-86	3.443622e-86	
6.034879e+02	1.977056e+02	3.443622e-86	3.443622e-86	
6.369225e+02	1.085936e+02	3.443622e-86	3.443622e-86	
7.014184e+02	9.997861e+01	3.443622e-86	3.443622e-86	
6.654987e+02	1.048716e+02	3.443622e-86	3.443622e-86	
6.473075e+02	1.715772e+02	3.443622e-86	3.443622e-86	
6.077400e+02	2.484937e+02	3.443622e-86	3.443622e-86	
4.924915e+02	2.684497e+02	3.443622e-86	3.443622e-86	
5.095892e+02	2.768219e+02	3.443622e-86	3.443622e-86	
4.865928e+02	3.053619e+02	3.443622e-86	3.443622e-86	
4.694823e+02	2.780164e+02	3.443622e-86	3.443622e-86	
3.654944e+02	3.060235e+02	3.443622e-86	3.443622e-86	
4.349672e+02	2.773782e+02	3.443622e-86	3.443622e-86	
3.810207e+02	2.821095e+02	3.443622e-86	3.443622e-86	
3.398136e+02	3.366356e+02	3.443622e-86	3.443622e-86	
2.979303e+02	3.028583e+02	3.443622e-86	3.443622e-86	
2.617185e+02	3.041272e+02	3.443622e-86	3.443622e-86	
3.261970e+02	3.232122e+02	3.443622e-86	3.443622e-86	
3.342411e+02	3.658501e+02	3.443622e-86	3.443622e-86	
2.633347e+02	3.279985e+02	3.443622e-86	3.443622e-86	
1.723505e+02	3.287987e+02	3.443622e-86	3.443622e-86	
3.203629e+02	4.104735e+02	3.443622e-86	3.443622e-86	
2.252691e+02	4.093595e+02	3.443622e-86	3.443622e-86	
1.523749e+02	4.790555e+02	3.443622e-86	3.443622e-86	
1.760856e+02	4.464932e+02	3.443622e-86	3.443622e-86	
2.099104e+02	4.131955e+02	3.443622e-86	3.443622e-86	
1.681191e+02	4.819082e+02	3.443622e-86	3.443622e-86	
1.354829e+02	5.383319e+02	3.443622e-86	3.443622e-86	
1.622409e+02	5.834298e+02	3.443622e-86	3.443622e-86	
9.693709e+01	5.514031e+02	3.443622e-86	3.443622e-86	
6.174895e+01	4.833475e+02	3.443622e-86	3.443622e-86	
7.398330e+01	4.879978e+02	3.443622e-86	3.443622e-86	
9.328209e+01	5.402042e+02	3.443622e-86	3.443622e-86	
8.722060e+01	5.649833e+02	3.443622e-86	3.443622e-86	
8.274182e+00	5.853523e+02	3.443622e-86	3.443622e-86	
1.231518e+01	5.861137e+02	3.443622e-86	3.443622e-86	
1.227779e+01	5.845543e+02	3.443622e-86	3.443622e-86	
5.200607e+01	6.178335e+02	3.443622e-86	3.443622e-86	
6.664130e+01	6.168787e+02	3.443622e-86	3.443622e-86	
6.153986e+01	6.665868e+02	3.443622e-86	3.443622e-86	
1.412086e+02	6.684626e+02	3.443622e-86	3.443622e-86	
8.737453e+01	6.710762e+02	3.443622e-86	3.443622e-86	
2.680405e+01	6.676374e+02	3.443622e-86	3.443622e-86	
1.846197e+01	6.393737e+02	3.443622e-86	3.443622e-86	
3.683477e+01	6.313389e+02	3.443622e-86	3.443622e-86	
3.401651e+01	6.690928e+02	3.443622e-86	3.443622e-86	
9.134533e+01	7.554143e+02	3.443622e-86	3.443622e-86	
3.179894e+01	7.452523e+02	3.443622e-86	3.443622e-86	
2.001574e+01	6.796330e+02	3.443622e-86	3.443622e-86	
-3.416398e+00	6.989576e+02	3.443622e-86	3.443622e-86	
-8.118949e+01	6.891545e+02	3.443622e-86	3.443622e-86	
-8.389133e+01	7.668962e+02	3.443622e-86	3.443622e-86	
-2.507784e+01	7.525228e+02	3.443622e-86	3.443622e-86	
7.749026e+01	7.616864e+02	3.443622e-86	3.443622e-86	
5.970864e+01	8.515462e+02	3.443622e-86	3.443622e-86	
6.078984e+01	8.023564e+02	3.443622e-86	3.443622e-86	
5.455075e+01	7.700693e+02	3.443622e-86	3.443622e-86	
6.333685e+01	7.978306e+02	3.443622e-86	3.443622e-86	
2.041479e+01	7.601450e+02	3.443622e-86	3.443622e-86	
1.682143e+01	7.582095e+02	3.443622e-86	3.443622e-86	
7.438232e+01	7.169679e+02	3.443622e-86	3.443622e-86	
-7.813452e+00	7.311882e+02	3.443622e-86	3.443622e-86	
7.888965e+01	7.889862e+02	3.443622e-86	3.443622e-86	
7.915615e+01	7.424442e+02	3.443622e-86	3.443622e-86	
1.204744e+02	7.311304e+02	3.443622e-86	3.443622e-86	
1.337597e+02	6.624766e+02	3.443622e-86	3.443622e-86	
1.009437e+02	6.380519e+02	3.443622e-86	3.443622e-86	
1.147935e+02	6.696704e+02	3.443622e-86	3.443622e-86	
8.458052e+01	6.138506e+02	3.443622e-86	3.443622e-86	
8.841190e+01	6.868932e+02	3.443622e-86	3.443622e-86	
1.071735e+02	6.629157e+02	3.443622e-86	3.443622e-86	
2.305380e+01	6.637351e+02	3.443622e-86	3.443622e-86	
-2.714305e+01	7.147213e+02	3.443622e-86	3.443622e-86	
-8.812422e+01	7.152974e+02	3.443622e-86	3.443622e-86	
nan	6.216964e+02	nan	3.443622e-86	
nan	6.035209e+02	nan	3.443622e-86	
nan	5.628686e+02	nan	3.443622e-86	
nan	4.593348e+02	nan	3.443622e-86	
nan	4.730813e+02	nan	3.443622e-86	
nan	4.874632e+02	nan	3.443622e-86	
nan	5.386695e+02	nan	3.443622e-86	
nan	5.357242e+02	nan	3.443622e-86	
nan	5.583531e+02	nan	3.443622e-86	
nan	5.214557e+02	nan	3.443622e-86	
nan	4.483917e+02	nan	3.443622e-86	
nan	3.829665e+02	nan	3.443622e-86	
nan	4.092425e+02	nan	3.443622e-86	
nan	4.247674e+02	nan	3.443622e-86	
nan	3.941941e+02	nan	3.443622e-86	
nan	3.790060e+02	nan	3.443622e-86	
nan	4.226871e+02	nan	3.443622e-86	
nan	4.357954e+02	nan	3.443622e-86	
nan	4.405498e+02	nan	3.443622e-86	
nan	4.140647e+02	nan	3.443622e-86	
nan	3.238570e+02	nan	3.443622e-86	
nan	4.018520e+02	nan	3.443622e-86	
nan	3.629799e+02	nan	3.443622e-86	
nan	3.288719e+02	nan	3.443622e-86	
nan	3.835983e+02	nan	3.443622e-86	
nan	3.268566e+02	nan	3.443622e-86	
nan	2.233528e+02	nan	3.443622e-86	
nan	2.647686e+02	nan	3.443622e-86	
nan	2.394400e+02	nan	3.443622e-86	
nan	3.202470e+02	nan	3.443622e-86	
nan	2.294195e+02	nan	3.443622e-86	
nan	1.581638e+02	nan	3.443622e-86	
nan	1.991475e+02	nan	3.443622e-86	
nan	2.250650e+02	nan	3.443622e-86	
nan	1.706631e+02	nan	3.443622e-86	
nan	2.399654e+02	nan	3.443622e-86	
nan	2.303798e+02	nan	3.443622e-86	
nan	2.271176e+02	nan	3.443622e-86	
nan	2.328411e+02	nan	3.443622e-86	
nan	2.067665e+02	nan	3.443622e-86	
nan	2.171388e+02	nan	3.443622e-86	
nan	2.519038e+02	nan	3.443622e-86	
nan	2.277054e+02	nan	3.443622e-86	
nan	1.650695e+02	nan	3.443622e-86	
nan	1.297864e+02	nan	3.443622e-86	
nan	4.992842e+01	nan	3.443622e-86	
nan	-1.890641e+01	nan	3.443622e-86	
nan	2.504852e+01	nan	3.443622e-86	
nan	6.238764e+01	nan	3.443622e-86	
nan	8.922801e+01	nan	3.443622e-86	
nan	2.372653e+01	nan	3.443622e-86	
nan	-1.157467e+01	nan	3.443622e-86	
nan	9.396516e+01	nan	3.443622e-86	
nan	6.042274e+01	nan	3.443622e-86	
nan	1.606104e+02	nan	3.443622e-86	
nan	1.362031e+02	nan	3.443622e-86	
nan	2.226931e+01	nan	3.443622e-86	
nan	4.346531e+01	nan	3.443622e-86	
nan	1.204646e+02	nan	3.443622e-86	
nan	2.130495e+01	nan	3.443622e-86	
nan	1.909970e+01	nan	3.443622e-86	
nan	5.582820e+00	nan	3.443622e-86	
nan	7.336770e+01	nan	3.443622e-86	
nan	7.467972e+01	nan	3.443622e-86	
nan	1.099381e+02	nan	3.443622e-86	
nan	7.807300e+01	nan	3.443622e-86	
nan	7.204946e+01	nan	3.443622e-86	
nan	1.059283e+02	nan	3.443622e-86	
nan	3.616855e+01	nan	3.443622e-86	
nan	6.174279e+01	nan	3.443622e-86	
nan	-6.177539e+01	nan	3.443622e-86	
nan	1.045849e+01	nan	3.443622e-86	
nan	3.119999e+00	nan	3.443622e-86	
nan	6.026469e+01	nan	3.443622e-86	
nan	-2.367722e+01	nan	3.443622e-86	
nan	2.703221e+01	nan	3.443622e-86	
nan	7.209124e+01	nan	3.443622e-86	
nan	6.542365e+01	nan	3.443622e-86	
nan	-2.848049e+01	nan	3.443622e-86	
nan	8.572365e+01	nan	3.443622e-86	
nan	6.391199e+01	nan	3.443622e-86	
nan	8.893718e+01	nan	3.443622e-86	
nan	7.208903e-01	nan	3.443622e-86	
nan	1.516900e+00	nan	3.443622e-86	
nan	2.897303e+00	nan	3.443622e-86	
nan	-2.503276e+01	nan	3.443622e-86	
nan	2.438753e+01	nan	3.443622e-86	
nan	4.650071e+01	nan	3.443622e-86	
nan	1.053103e+02	nan	3.443622e-86	
nan	7.402854e+01	nan	3.443622e-86	
nan	2.132942e+02	nan	3.443622e-86	
nan	1.496551e+02	nan	3.443622e-86	
nan	1.584849e+02	nan	3.443622e-86	
nan	1.590227e+02	nan	3.443622e-86	
nan	1.020371e+02	nan	3.443622e-86	
nan	1.070975e+02	nan	3.443622e-86	
nan	5.989767e+01	nan	3.443622e-86	
nan	1.098224e+02	nan	3.443622e-86	
nan	4.414565e+01	nan	3.443622e-86	
nan	7.921626e+01	nan	3.443622e-86	
nan	1.231726e+02	nan	3.443622e-86	
nan	1.551388e+02	nan	3.443622e-86	
nan	7.537390e+01	nan	3.443622e-86	
nan	1.284573e+02	nan	3.443622e-86	
nan	1.683803e+02	nan	3.443622e-86	
nan	3.602648e+01	nan	3.443622e-86	
nan	8.102996e+01	nan	3.443622e-86	
nan	8.653767e+01	nan	3.443622e-86	
nan	6.281539e+01	nan	3.443622e-86	
nan	1.109578e+02	nan	3.443622e-86	
nan	8.833434e+01	nan	3.443622e-86	
nan	6.359281e+01	nan	3.443622e-86	
nan	1.310918e+02	nan	3.443622e-86	
nan	1.672272e+02	nan	3.443622e-86	
nan	1.847208e+02	nan	3.443622e-86	
nan	7.601589e+01	nan	3.443622e-86	
nan	1.626951e+02	nan	3.443622e-86	
nan	1.499613e+02	nan	3.443622e-86	
nan	1.236519e+02	nan	3.443622e-86	
nan	1.437526e+02	nan	3.443622e-86	
nan	1.082130e+02	nan	3.443622e-86	
nan	8.949224e+01	nan	3.443622e-86	
nan	1.530584e+02	nan	3.443622e-86	
nan	7.435364e+01	nan	3.443622e-86	
nan	1.070702e+02	nan	3.443622e-86	
