0.000000e+00	7.385211e+02	0.000000e+00	7.385211e+02	-1.455079e+02	-1.768292e+00	-1.445247e+02	9.756375e+01	6.230914e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.244014e+01	-1.439238e+02	8.286677e+03	6.548721e+03	1.109012e+04	7.167646e+03	0.000000e+00	0.000000e+00	-8.145000e+03	-7.991000e+03	
1.200000e+00	7.352111e+02	1.200000e+00	7.352111e+02	-1.437398e+02	-5.776354e+01	-1.435247e+02	4.540375e+01	6.225617e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.144014e+01	-1.429238e+02	8.517643e+03	6.625649e+03	1.109015e+04	7.167652e+03	0.000000e+00	0.000000e+00	-8.286000e+03	-8.096000e+03	
2.400000e+00	7.349668e+02	2.400000e+00	7.349668e+02	-1.419718e+02	2.277649e+01	-1.425247e+02	1.182169e+02	6.209753e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.044014e+01	-1.419238e+02	9.656692e+03	6.319684e+03	1.109020e+04	7.167658e+03	0.000000e+00	0.000000e+00	-9.298000e+03	-7.737000e+03	
3.600000e+00	7.262108e+02	3.600000e+00	7.262108e+02	-1.402037e+02	-9.507373e-01	-1.415247e+02	6.047474e+01	6.183402e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.944014e+01	-1.409238e+02	8.335659e+03	7.487437e+03	1.109026e+04	7.167666e+03	0.000000e+00	0.000000e+00	-8.038000e+03	-9.088000e+03	
4.800000e+00	7.213691e+02	4.800000e+00	7.213691e+02	-1.384357e+02	3.705153e+01	-1.405247e+02	6.791327e+01	6.146699e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.844014e+01	-1.399238e+02	8.505445e+03	7.151057e+03	1.109033e+04	7.167676e+03	0.000000e+00	0.000000e+00	-8.359000e+03	-8.589000e+03	
6.000000e+00	6.999328e+02	6.000000e+00	6.999328e+02	-1.366676e+02	-1.231127e+01	-1.395247e+02	1.043833e+02	6.099828e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.744014e+01	-1.389238e+02	8.262513e+03	6.559936e+03	1.109044e+04	7.167688e+03	0.000000e+00	0.000000e+00	-8.205000e+03	-8.232000e+03	
7.200000e+00	7.055493e+02	7.200000e+00	7.055493e+02	-1.348995e+02	1.580428e+01	-1.385247e+02	8.458396e+01	6.043028e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.644014e+01	-1.379238e+02	7.864940e+03	6.744946e+03	1.109058e+04	7.167701e+03	0.000000e+00	0.000000e+00	-7.988000e+03	-8.368000e+03	
8.400000e+00	6.915633e+02	8.400000e+00	6.915633e+02	-1.331315e+02	-1.765526e+01	-1.375247e+02	9.675434e+01	5.976581e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.544014e+01	-1.369238e+02	7.766569e+03	5.895046e+03	1.109077e+04	7.167718e+03	0.000000e+00	0.000000e+00	-8.060000e+03	-7.438000e+03	
9.600000e+00	6.818759e+02	9.600000e+00	6.818759e+02	-1.313634e+02	-2.809292e+01	-1.365247e+02	1.358227e+02	5.900820e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.444014e+01	-1.359238e+02	8.023403e+03	5.957118e+03	1.109102e+04	7.167738e+03	0.000000e+00	0.000000e+00	-8.443000e+03	-7.508000e+03	
1.080000e+01	6.597922e+02	1.080000e+01	6.597922e+02	-1.295954e+02	-2.254395e+01	-1.355247e+02	1.311633e+02	5.816117e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.344014e+01	-1.349238e+02	7.965784e+03	5.665583e+03	1.109135e+04	7.167761e+03	0.000000e+00	0.000000e+00	-8.522000e+03	-7.055000e+03	
1.200000e+01	6.614707e+02	1.200000e+01	6.614707e+02	-1.278273e+02	-1.856368e+01	-1.345247e+02	1.156631e+02	5.722887e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.244014e+01	-1.339238e+02	8.588360e+03	4.696335e+03	1.109179e+04	7.167789e+03	0.000000e+00	0.000000e+00	-9.155000e+03	-5.915000e+03	
1.320000e+01	6.516247e+02	1.320000e+01	6.516247e+02	-1.260593e+02	3.289499e+01	-1.335247e+02	2.931357e+01	5.621581e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.144014e+01	-1.329238e+02	8.385566e+03	5.215094e+03	1.109237e+04	7.167822e+03	0.000000e+00	0.000000e+00	-9.029000e+03	-6.733000e+03	
1.440000e+01	6.472824e+02	1.440000e+01	6.472824e+02	-1.242912e+02	2.720860e+01	-1.325247e+02	1.208992e+01	5.512684e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.044014e+01	-1.319238e+02	8.920871e+03	5.569796e+03	1.109312e+04	7.167861e+03	0.000000e+00	0.000000e+00	-9.574000e+03	-7.164000e+03	
1.560000e+01	6.335092e+02	1.560000e+01	6.335092e+02	-1.225231e+02	1.037875e+02	-1.315247e+02	2.461368e+01	5.396708e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.944014e+01	-1.309238e+02	1.001734e+04	4.795263e+03	1.109411e+04	7.167908e+03	0.000000e+00	0.000000e+00	-1.089100e+04	-6.272000e+03	
1.680000e+01	6.153885e+02	1.680000e+01	6.153885e+02	-1.207551e+02	2.654771e+01	-1.305247e+02	5.804398e+01	5.274193e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.844014e+01	-1.299238e+02	9.455008e+03	4.839127e+03	1.109538e+04	7.167963e+03	0.000000e+00	0.000000e+00	-1.046300e+04	-6.234000e+03	
1.800000e+01	6.018850e+02	1.800000e+01	6.018850e+02	-1.189870e+02	4.532635e+01	-1.295247e+02	9.486730e+01	5.145700e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.744014e+01	-1.289238e+02	1.059501e+04	6.091373e+03	1.109702e+04	7.168028e+03	0.000000e+00	0.000000e+00	-1.184800e+04	-7.883000e+03	
1.920000e+01	6.036699e+02	1.920000e+01	6.036699e+02	-1.172190e+02	-4.639495e+01	-1.285247e+02	5.887383e+01	5.011804e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.644014e+01	-1.279238e+02	9.752696e+03	5.324604e+03	1.109914e+04	7.168105e+03	0.000000e+00	0.000000e+00	-1.103200e+04	-6.775000e+03	
2.040000e+01	5.829632e+02	2.040000e+01	5.829632e+02	-1.154509e+02	1.473201e+01	-1.275247e+02	3.730224e+01	4.873096e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.544014e+01	-1.269238e+02	9.897668e+03	6.051969e+03	1.110184e+04	7.168196e+03	0.000000e+00	0.000000e+00	-1.072600e+04	-7.864000e+03	
2.160000e+01	5.620303e+02	2.160000e+01	5.620303e+02	-1.136828e+02	-2.919231e+01	-1.265247e+02	1.276237e+02	4.730175e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.444014e+01	-1.259238e+02	1.064025e+04	5.364367e+03	1.110530e+04	7.168302e+03	0.000000e+00	0.000000e+00	-1.169400e+04	-7.173000e+03	
2.280000e+01	5.347471e+02	2.280000e+01	5.347471e+02	-1.119148e+02	-1.838010e+01	-1.255247e+02	1.283093e+02	4.583642e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.344014e+01	-1.249238e+02	9.559175e+03	5.927441e+03	1.110968e+04	7.168427e+03	0.000000e+00	0.000000e+00	-1.042700e+04	-7.778000e+03	
2.400000e+01	5.236945e+02	2.400000e+01	5.236945e+02	-1.101467e+02	-3.029293e+01	-1.245247e+02	6.159787e+01	4.434099e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.244014e+01	-1.239238e+02	9.978733e+03	5.063286e+03	1.111523e+04	7.168574e+03	0.000000e+00	0.000000e+00	-1.058000e+04	-6.546000e+03	
2.520000e+01	5.089552e+02	2.520000e+01	5.089552e+02	-1.083787e+02	-2.665559e+00	-1.235247e+02	4.449450e+01	4.282145e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.144014e+01	-1.229238e+02	9.103395e+03	3.333592e+03	1.112221e+04	7.168746e+03	0.000000e+00	0.000000e+00	-9.805000e+03	-4.322000e+03	
2.640000e+01	4.980214e+02	2.640000e+01	4.980214e+02	-1.066106e+02	-9.932061e+00	-1.225247e+02	1.199369e+02	4.128370e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.044014e+01	-1.219238e+02	9.044502e+03	3.188439e+03	1.113097e+04	7.168947e+03	0.000000e+00	0.000000e+00	-9.528000e+03	-4.119000e+03	
2.760000e+01	4.787662e+02	2.760000e+01	4.787662e+02	-1.048425e+02	-5.930300e+01	-1.215247e+02	4.587163e+01	3.973353e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.944014e+01	-1.209238e+02	9.228058e+03	3.573865e+03	1.114191e+04	7.169183e+03	0.000000e+00	0.000000e+00	-9.635000e+03	-4.483000e+03	
2.880000e+01	4.729534e+02	2.880000e+01	4.729534e+02	-1.030745e+02	-1.234989e+01	-1.205247e+02	3.185135e+01	3.817657e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.844014e+01	-1.199238e+02	9.045034e+03	3.674102e+03	1.115552e+04	7.169457e+03	0.000000e+00	0.000000e+00	-9.345000e+03	-4.645000e+03	
3.000000e+01	4.574394e+02	3.000000e+01	4.574394e+02	-1.013064e+02	-1.762484e+01	-1.195247e+02	3.491049e+01	3.661829e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.744014e+01	-1.189238e+02	9.913749e+03	4.165597e+03	1.117236e+04	7.169777e+03	0.000000e+00	0.000000e+00	-1.032500e+04	-4.955000e+03	
3.120000e+01	4.311570e+02	3.120000e+01	4.311570e+02	-9.953837e+01	4.210658e+01	-1.185247e+02	6.248141e+01	3.506391e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.644014e+01	-1.179238e+02	8.197726e+03	4.499153e+03	1.119314e+04	7.170148e+03	0.000000e+00	0.000000e+00	-8.537000e+03	-5.416000e+03	
3.240000e+01	4.270231e+02	3.240000e+01	4.270231e+02	-9.777031e+01	-1.239160e+01	-1.175247e+02	-9.545232e+00	3.351845e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.544014e+01	-1.169238e+02	9.292295e+03	4.093646e+03	1.121864e+04	7.170580e+03	0.000000e+00	0.000000e+00	-9.593000e+03	-4.960000e+03	
3.360000e+01	4.050073e+02	3.360000e+01	4.050073e+02	-9.600226e+01	2.975312e+01	-1.165247e+02	-3.630890e+01	3.198666e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.444014e+01	-1.159238e+02	8.147792e+03	4.414590e+03	1.124983e+04	7.171082e+03	0.000000e+00	0.000000e+00	-8.501000e+03	-5.327000e+03	
3.480000e+01	3.880367e+02	3.480000e+01	3.880367e+02	-9.423420e+01	1.021528e+00	-1.155247e+02	5.895234e+00	3.047298e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.344014e+01	-1.149238e+02	9.030883e+03	4.393625e+03	1.128779e+04	7.171662e+03	0.000000e+00	0.000000e+00	-9.505000e+03	-5.303000e+03	
3.600000e+01	3.775481e+02	3.600000e+01	3.775481e+02	-9.246614e+01	6.799755e+01	-1.145247e+02	5.979660e+00	2.898160e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.244014e+01	-1.139238e+02	8.021493e+03	4.550200e+03	1.133380e+04	7.172334e+03	0.000000e+00	0.000000e+00	-8.424000e+03	-5.450000e+03	
3.720000e+01	3.565003e+02	3.720000e+01	3.565003e+02	-9.069808e+01	1.762636e+01	-1.135247e+02	3.083182e+01	2.751636e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.144014e+01	-1.129238e+02	8.138017e+03	4.362435e+03	1.138934e+04	7.173109e+03	0.000000e+00	0.000000e+00	-8.690000e+03	-5.385000e+03	
3.840000e+01	3.272715e+02	3.840000e+01	3.272715e+02	-8.893002e+01	4.771529e+01	-1.125247e+02	3.606986e+01	2.608080e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.044014e+01	-1.119238e+02	7.342446e+03	4.861846e+03	1.145608e+04	7.174004e+03	0.000000e+00	0.000000e+00	-7.698000e+03	-5.985000e+03	
3.960000e+01	3.130725e+02	3.960000e+01	3.130725e+02	-8.716196e+01	3.260021e+00	-1.115247e+02	6.146062e+01	2.467813e+228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.944014e+01	-1.109238e+02	8.700194e+03	4.637372e+03	1.153594e+04	7.175035e+03	0.000000e+00	0.000000e+00	-9.742000e+03	-5.620000e+03	
