-100.000000	299559246914181.312500
-99.000000	214643579785915.656250
-98.000000	153798845530251.875000
-97.000000	110201688352527.125000
-96.000000	78962960182680.562500
-95.000000	56579433346482.039062
-94.000000	40540935527277.132812
-93.000000	29048849665247.375000
-92.000000	20814410321300.679688
-91.000000	14914176706342.183594
-90.000000	10686474581524.445312
-89.000000	7657193637313.196289
-88.000000	5486618992261.304688
-87.000000	3931334297144.035645
-86.000000	2816924116236.302734
-85.000000	2018414328793.710938
-84.000000	1446257064291.472900
-83.000000	1036288469703.370117
-82.000000	742533135329.062256
-81.000000	532048240601.797791
-80.000000	381229223126.884949
-79.000000	273162674876.134399
-78.000000	195729609428.838470
-77.000000	140246393562.141541
-76.000000	100490932182.328720
-75.000000	72004899337.385773
-74.000000	51593764889.950798
-73.000000	36968547974.032402
-72.000000	26489122129.843437
-71.000000	18980285395.645882
-70.000000	13599968769.606695
-69.000000	9744803446.248890
-68.000000	6982456784.624696
-67.000000	5003148910.911980
-66.000000	3584912846.131587
-65.000000	2568702299.931479
-64.000000	1840555625.443810
-63.000000	1318815734.483213
-62.000000	944972766.634591
-61.000000	677102574.933223
-60.000000	485165195.409790
-59.000000	347636053.311765
-58.000000	249092116.882179
-57.000000	178482300.963187
-56.000000	127888157.023378
-55.000000	91635868.758828
-54.000000	65659969.137330
-53.000000	47047423.738206
-52.000000	33710952.190257
-51.000000	24154952.753575
-50.000000	17307779.953367
-49.000000	12401566.253109
-48.000000	8886110.520508
-47.000000	6367176.417163
-46.000000	4562281.262844
-45.000000	3269017.372472
-44.000000	2342353.302186
-43.000000	1678369.481442
-42.000000	1202604.284165
-41.000000	861703.623834
-40.000000	617437.626912
-39.000000	442413.392009
-38.000000	317003.047592
-37.000000	227142.609147
-36.000000	162754.791419
-35.000000	116618.903998
-34.000000	83561.096119
-33.000000	59874.141715
-32.000000	42901.697233
-31.000000	30740.409344
-30.000000	22026.465795
-29.000000	15782.652403
-28.000000	11308.764611
-27.000000	8103.083928
-26.000000	5806.113346
-25.000000	4160.262005
-24.000000	2980.957987
-23.000000	2135.949733
-22.000000	1530.474862
-21.000000	1096.633158
-20.000000	785.771994
-19.000000	563.030237
-18.000000	403.428794
-17.000000	289.069363
-16.000000	207.127250
-15.000000	148.413161
-14.000000	106.342679
-13.000000	76.197864
-12.000000	54.598164
-11.000000	39.121311
-10.000000	28.031678
-9.000000	20.085640
-8.000000	14.392117
-7.000000	10.312650
-6.000000	7.389819
-5.000000	5.295974
-4.000000	3.796552
-3.000000	2.723862
-2.000000	1.958416
-1.000000	1.415534
0.000000	1.035153
1.000000	0.773101
2.000000	0.594624
3.000000	0.472424
4.000000	0.386913
5.000000	0.325245
6.000000	0.279351
7.000000	0.244185
8.000000	0.216537
9.000000	0.194311
10.000000	0.176099
11.000000	0.160931
12.000000	0.148117
13.000000	0.137159
14.000000	0.127686
15.000000	0.119420
16.000000	0.112147
17.000000	0.105700
18.000000	0.099946
19.000000	0.094782
20.000000	0.090121
21.000000	0.085894
22.000000	0.082042
23.000000	0.078520
24.000000	0.075286
25.000000	0.072306
26.000000	0.069552
27.000000	0.067000
28.000000	0.064627
29.000000	0.062416
30.000000	0.060351
31.000000	0.058417
32.000000	0.056604
33.000000	0.054899
34.000000	0.053293
35.000000	0.051779
36.000000	0.050348
37.000000	0.048994
38.000000	0.047711
39.000000	0.046492
40.000000	0.045335
41.000000	0.044234
42.000000	0.043184
43.000000	0.042184
44.000000	0.041228
45.000000	0.040315
46.000000	0.039441
47.000000	0.038605
48.000000	0.037803
49.000000	0.037033
50.000000	0.036295
51.000000	0.035585
52.000000	0.034902
53.000000	0.034245
54.000000	0.033613
55.000000	0.033003
56.000000	0.032415
57.000000	0.031847
58.000000	0.031299
59.000000	0.030770
60.000000	0.030258
61.000000	0.029763
62.000000	0.029283
63.000000	0.028819
64.000000	0.028370
65.000000	0.027934
66.000000	0.027511
67.000000	0.027101
68.000000	0.026703
69.000000	0.026317
70.000000	0.025941
71.000000	0.025577
72.000000	0.025222
73.000000	0.024877
74.000000	0.024541
75.000000	0.024214
76.000000	0.023896
77.000000	0.023586
78.000000	0.023284
79.000000	0.022989
80.000000	0.022702
81.000000	0.022422
82.000000	0.022149
83.000000	0.021883
84.000000	0.021622
85.000000	0.021368
86.000000	0.021120
87.000000	0.020877
88.000000	0.020640
89.000000	0.020409
90.000000	0.020182
91.000000	0.019960
92.000000	0.019744
93.000000	0.019532
94.000000	0.019324
95.000000	0.019121
96.000000	0.018922
97.000000	0.018727
98.000000	0.018536
99.000000	0.018349
