-100.000000	0.000000
-99.000000	0.000000
-98.000000	0.000000
-97.000000	0.000000
-96.000000	0.000000
-95.000000	0.000000
-94.000000	0.000000
-93.000000	0.000000
-92.000000	0.000000
-91.000000	0.000000
-90.000000	0.000000
-89.000000	0.000000
-88.000000	0.000000
-87.000000	0.000000
-86.000000	0.000000
-85.000000	0.000000
-84.000000	0.000000
-83.000000	0.000000
-82.000000	0.000000
-81.000000	0.000000
-80.000000	0.000000
-79.000000	0.000000
-78.000000	0.000000
-77.000000	0.000000
-76.000000	0.000000
-75.000000	0.000000
-74.000000	0.000000
-73.000000	0.000000
-72.000000	0.000000
-71.000000	0.000000
-70.000000	0.000000
-69.000000	0.000000
-68.000000	0.000000
-67.000000	0.000000
-66.000000	0.000000
-65.000000	0.000000
-64.000000	0.000000
-63.000000	0.000000
-62.000000	0.000000
-61.000000	0.000000
-60.000000	0.000000
-59.000000	0.000000
-58.000000	0.000000
-57.000000	0.000000
-56.000000	0.000000
-55.000000	0.000000
-54.000000	0.000000
-53.000000	0.000000
-52.000000	0.000000
-51.000000	0.000000
-50.000000	0.000000
-49.000000	0.000000
-48.000000	0.000000
-47.000000	0.000000
-46.000000	0.000000
-45.000000	0.000000
-44.000000	0.000000
-43.000000	0.000000
-42.000000	0.000000
-41.000000	0.000000
-40.000000	0.000000
-39.000000	0.000000
-38.000000	0.000000
-37.000000	0.000000
-36.000000	0.000000
-35.000000	0.000000
-34.000000	0.000000
-33.000000	0.000000
-32.000000	0.000000
-31.000000	0.000000
-30.000000	0.000000
-29.000000	0.000000
-28.000000	0.000000
-27.000000	0.000000
-26.000000	0.000000
-25.000000	0.000000
-24.000000	0.000000
-23.000000	0.000000
-22.000000	0.000000
-21.000000	0.000000
-20.000000	0.000000
-19.000000	0.000000
-18.000000	0.000000
-17.000000	0.000000
-16.000000	0.000000
-15.000000	0.000000
-14.000000	0.000001
-13.000000	0.000002
-12.000000	0.000006
-11.000000	0.000017
-10.000000	0.000045
-9.000000	0.000123
-8.000000	0.000335
-7.000000	0.000912
-6.000000	0.002478
-5.000000	0.006732
-4.000000	0.018274
-3.000000	0.049482
-2.000000	0.133133
-1.000000	0.352565
0.000000	0.901543
1.000000	2.164166
2.000000	4.756334
3.000000	9.484284
4.000000	17.264677
5.000000	29.064736
6.000000	45.872082
7.000000	68.682117
8.000000	98.493141
9.000000	136.304530
10.000000	183.116053
11.000000	239.927625
12.000000	307.739215
13.000000	387.550812
14.000000	480.362411
15.000000	587.174011
16.000000	708.985612
17.000000	846.797213
18.000000	1001.608813
19.000000	1174.420414
20.000000	1366.232015
21.000000	1578.043615
22.000000	1810.855216
23.000000	2065.666817
24.000000	2343.478418
25.000000	2645.290018
26.000000	2972.101619
27.000000	3324.913220
28.000000	3704.724821
29.000000	4112.536421
30.000000	4549.348022
31.000000	5016.159623
32.000000	5513.971223
33.000000	6043.782824
34.000000	6606.594425
35.000000	7203.406026
36.000000	7835.217626
37.000000	8503.029227
38.000000	9207.840828
39.000000	9950.652429
40.000000	10732.464029
41.000000	11554.275630
42.000000	12417.087231
43.000000	13321.898832
44.000000	14269.710432
45.000000	15261.522033
46.000000	16298.333634
47.000000	17381.145234
48.000000	18510.956835
49.000000	19688.768436
50.000000	20915.580037
51.000000	22192.391637
52.000000	23520.203238
53.000000	24900.014839
54.000000	26332.826440
55.000000	27819.638040
56.000000	29361.449641
57.000000	30959.261242
58.000000	32614.072843
59.000000	34326.884443
60.000000	36098.696044
61.000000	37930.507645
62.000000	39823.319245
63.000000	41778.130846
64.000000	43795.942447
65.000000	45877.754048
66.000000	48024.565648
67.000000	50237.377249
68.000000	52517.188850
69.000000	54865.000451
70.000000	57281.812051
71.000000	59768.623652
72.000000	62326.435253
73.000000	64956.246854
74.000000	67659.058454
75.000000	70435.870055
76.000000	73287.681656
77.000000	76215.493256
78.000000	79220.304857
79.000000	82303.116458
80.000000	85464.928059
81.000000	88706.739659
82.000000	92029.551260
83.000000	95434.362861
84.000000	98922.174462
85.000000	102493.986062
86.000000	106150.797663
87.000000	109893.609264
88.000000	113723.420865
89.000000	117641.232465
90.000000	121648.044066
91.000000	125744.855667
92.000000	129932.667267
93.000000	134212.478868
94.000000	138585.290469
95.000000	143052.102070
96.000000	147613.913670
97.000000	152271.725271
98.000000	157026.536872
99.000000	161879.348473
